countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,surfaceWaterBodyTypeCode,rbdIdentifier,rbdIdentifierScheme,confidentialityStatus,lat,lon,cArea
FR,FRGR04036500,euMonitoringSiteCode,FRGR04036500,euMonitoringSiteCode,ALLIER À LIMONS,FRGR0143A,euSurfaceWaterBodyCode,L'ALLIER DEPUIS LA CONFLUENCE DE L'AUZON JUSQU'A VICHY,riverWaterBody,G17/3-21,FRG,euRBDCode,F,45.96864,3.44764,84.453
FR,FRGR04031000,euMonitoringSiteCode,FRGR04031000,euMonitoringSiteCode,ALLIER À COURNON-D'AUVERGNE,FRGR0143A,euSurfaceWaterBodyCode,L'ALLIER DEPUIS LA CONFLUENCE DE L'AUZON JUSQU'A VICHY,riverWaterBody,G17/3-21,FRG,euRBDCode,F,45.73896,3.22336,84.453
FR,FRHR03197000,euMonitoringSiteCode,FRHR03197000,euMonitoringSiteCode,L'ITON A CHAISE-DIEU-DU-THEIL 1,FRHR258,euSurfaceWaterBodyCode,L ITON DE SA SOURCE A SA PERTE KARSTIQUE,riverWaterBody,P9,FRH,euRBDCode,F,48.76481,0.76174,84.44
FR,FRB1R02118300,euMonitoringSiteCode,FRB1R02118300,euMonitoringSiteCode,LA SORMONNE À GIRONDELLE,FRB1R719,euSurfaceWaterBodyCode,SORMONNE 1,riverWaterBody,P22,FRB1,euRBDCode,F,49.849,4.39852,84.349
FR,FRGR04158800,euMonitoringSiteCode,FRGR04158800,euMonitoringSiteCode,SEVRE NIORTAISE À EXOUDUN,FRGR1829,euSurfaceWaterBodyCode,LA SEVRE NIORTAISE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A NANTEUIL,riverWaterBody,TP9,FRG,euRBDCode,F,46.34773,-0.09032,84.092
FR,FRGR04004100,euMonitoringSiteCode,FRGR04004100,euMonitoringSiteCode,LOIRE À MALVALETTE,FRGR0003A,euSurfaceWaterBodyCode,LA LOIRE DEPUIS LA CONFLUENCE DE LA BORNE JUSQU'AU COMPLEXE DE GRANGENT,riverWaterBody,G3,FRG,euRBDCode,F,45.33374,4.16031,83.779
FR,FRGR04002200,euMonitoringSiteCode,FRGR04002200,euMonitoringSiteCode,LOIRE À SAINT-VINCENT,FRGR0003A,euSurfaceWaterBodyCode,LA LOIRE DEPUIS LA CONFLUENCE DE LA BORNE JUSQU'AU COMPLEXE DE GRANGENT,riverWaterBody,G3,FRG,euRBDCode,F,45.15849,3.92539,83.779
FR,FR04001990,eionetMonitoringSiteCode,FR04001990,eionetMonitoringSiteCode,NON DEFINI AVAL CONFLUENCE BORNE,FRGR0003A,euSurfaceWaterBodyCode,LA LOIRE DEPUIS LA CONFLUENCE DE LA BORNE JUSQU'AU COMPLEXE DE GRANGENT,riverWaterBody,G3,FRG,euRBDCode,F,45.0585,3.91392,83.779
FR,FR02114000,eionetMonitoringSiteCode,FR02114000,eionetMonitoringSiteCode,LA MEUSE A INOR,FRB1R474,euSurfaceWaterBodyCode,MEUSE 5,riverWaterBody,G10,FRB1,euRBDCode,F,49.5416,5.15861,83.387
FR,FRB1R02113000,euMonitoringSiteCode,FRB1R02113000,euMonitoringSiteCode,LA MEUSE À SASSEY-SUR-MEUSE,FRB1R474,euSurfaceWaterBodyCode,MEUSE 5,riverWaterBody,G10,FRB1,euRBDCode,F,49.41334,5.19096,83.387
FR,FRGR04067240,euMonitoringSiteCode,FRGR04067240,euMonitoringSiteCode,BARANGEON À VIGNOUX-SUR-BARANGEON,FRGR0332,euSurfaceWaterBodyCode,LE BARANGEON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'YEVRE,riverWaterBody,P9,FRG,euRBDCode,F,47.20755,2.18482,83.264
FR,FRGR04030000,euMonitoringSiteCode,FRGR04030000,euMonitoringSiteCode,ALLIER À ORBEIL,FRGR0142B,euSurfaceWaterBodyCode,L'ALLIER DEPUIS LA CONFLUENCE DE LA SENOUIRE JUSQU'A LA CONFLUENCE AVEC L'AUZON,riverWaterBody,G3,FRG,euRBDCode,F,45.56646,3.25248,83.158
FR,FR04029300,eionetMonitoringSiteCode,FR04029300,eionetMonitoringSiteCode,ALLIER A LE BREUIL-SUR-COUZE,FRGR0142B,euSurfaceWaterBodyCode,L'ALLIER DEPUIS LA CONFLUENCE DE LA SENOUIRE JUSQU'A LA CONFLUENCE AVEC L'AUZON,riverWaterBody,G3,FRG,euRBDCode,F,45.4686,3.28027,83.158
FR,FRDR06154250,euMonitoringSiteCode,FRDR06154250,euMonitoringSiteCode,BONNE A VALBONNAIS,FRDR345,euSurfaceWaterBodyCode,"LA BONNE A L AMONT DU BARRAGE DE PONT-HAUT, LA ROIZONNE, LA MALSANNE ET LE RUISSEAU DE BERANGER",riverWaterBody,MP2,FRD,euRBDCode,F,44.89745,5.92506,82.807
FR,FRHR03086100,euMonitoringSiteCode,FRHR03086100,euMonitoringSiteCode,LA MARNE A RIAUCOURT 1,FRHR106A,euSurfaceWaterBodyCode,LA MARNE DU CONFLUENT DU RUISSEAU DU VAL DE GRIS  EXCLU  AU CONFLUENT DU ROGNON  EXCLU,riverWaterBody,M10,FRH,euRBDCode,F,48.18292,5.16142,82.78
FR,FRHR03085730,euMonitoringSiteCode,FRHR03085730,euMonitoringSiteCode,LA MARNE A MARNAY-SUR-MARNE 1,FRHR106A,euSurfaceWaterBodyCode,LA MARNE DU CONFLUENT DU RUISSEAU DU VAL DE GRIS  EXCLU  AU CONFLUENT DU ROGNON  EXCLU,riverWaterBody,M10,FRH,euRBDCode,F,48.01842,5.24937,82.78
FR,FRGR04068800,euMonitoringSiteCode,FRGR04068800,euMonitoringSiteCode,SAULDRE À SALBRIS,FRGR0337A,euSurfaceWaterBodyCode,LA SAULDRE DEPUIS SALBRIS JUSQU'A ROMORANTIN-LANTHENAY,riverWaterBody,GM20/9,FRG,euRBDCode,F,47.43262,2.06735,82.388
FR,FR04068880,eionetMonitoringSiteCode,FR04068880,eionetMonitoringSiteCode,NON DEFINI AVAL,FRGR0337A,euSurfaceWaterBodyCode,LA SAULDRE DEPUIS SALBRIS JUSQU'A ROMORANTIN-LANTHENAY,riverWaterBody,GM20/9,FRG,euRBDCode,F,47.4226,2.0185,82.388
FR,FR04069000,eionetMonitoringSiteCode,FR04069000,eionetMonitoringSiteCode,SAULDRE A VILLEHERVIERS,FRGR0337A,euSurfaceWaterBodyCode,LA SAULDRE DEPUIS SALBRIS JUSQU'A ROMORANTIN-LANTHENAY,riverWaterBody,GM20/9,FRG,euRBDCode,F,47.3625,1.79962,82.388
FR,FRCR02045350,euMonitoringSiteCode,FRCR02045350,euMonitoringSiteCode,L'EBERBACH À WALBOURG,FRCR199,euSurfaceWaterBodyCode,EBERBACH,riverWaterBody,MP18,FRC,euRBDCode,F,48.88409,7.77646,82.057
FR,FRCR02055580,euMonitoringSiteCode,FRCR02055580,euMonitoringSiteCode,LE CANAL DE L'EST BRANCHE SUD À CRÉVÉCHAMPS,FRCR214,euSurfaceWaterBodyCode,CANAL DE L'EST BRANCHE SUD ET BRANCHE D'EPINAL,riverWaterBody,C,FRC,euRBDCode,F,48.52303,6.26829,81.754
FR,FRHR03157485,euMonitoringSiteCode,FRHR03157485,euMonitoringSiteCode,LA SUIPPE A DONTRIEN 1,FRHR206,euSurfaceWaterBodyCode,LA SUIPPE DE SA SOURCE AU CONFLUENT DE L AISNE  EXCLU,riverWaterBody,P9,FRH,euRBDCode,F,49.23757,4.40851,81.693
FR,FRFR05131000,euMonitoringSiteCode,FRFR05131000,euMonitoringSiteCode,ST-SULPICE,FRFR152A,euSurfaceWaterBodyCode,L'AGOUT DU CONFLUENT DE LA DURENQUE AU CONFLUENT DU TARN,riverWaterBody,G14/3,FRF,euRBDCode,F,43.77663,1.68811,81.07
FR,FRFR05134000,euMonitoringSiteCode,FRFR05134000,euMonitoringSiteCode,AMBRES,FRFR152A,euSurfaceWaterBodyCode,L'AGOUT DU CONFLUENT DE LA DURENQUE AU CONFLUENT DU TARN,riverWaterBody,G14/3,FRF,euRBDCode,F,43.72428,1.82222,81.07
FR,FRGR04082500,euMonitoringSiteCode,FRGR04082500,euMonitoringSiteCode,VIENNE À VALDIVIENNE,FRGR0360B,euSurfaceWaterBodyCode,LA VIENNE DEPUIS LE COMPLEXE DE CHARDES JUSQU'A LA CONFLUENCE AVEC LE CLAIN,riverWaterBody,G9-10/21,FRG,euRBDCode,F,46.50901,0.63323,81.056
FR,FRFR05115600,euMonitoringSiteCode,FRFR05115600,euMonitoringSiteCode,LA COUELLE,FRFR215B,euSurfaceWaterBodyCode,LE GERS DE SA SOURCE AU CONFLUENT DU SOUSSON,riverWaterBody,P14,FRF,euRBDCode,F,43.28351,0.5421,80.979
FR,FRGR04131550,euMonitoringSiteCode,FRGR04131550,euMonitoringSiteCode,ARGOS À SAINTE-GEMMES-D'ANDIGNE,FRGR0524,euSurfaceWaterBodyCode,L'ARGOS ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUDON,riverWaterBody,P12-A,FRG,euRBDCode,F,47.64569,-0.86609,80.676
FR,FRGR04207400,euMonitoringSiteCode,FRGR04207400,euMonitoringSiteCode,FLUME À PACE,FRGR0112,euSurfaceWaterBodyCode,LA FLUME ET SES AFFLUENTS DEPUIS LANGOUET JUSQU'A LA CONFLUENCE AVEC LA VILAINE,riverWaterBody,P12-A,FRG,euRBDCode,F,48.18084,-1.77993,80.509
FR,FRGR04192950,euMonitoringSiteCode,FRGR04192950,euMonitoringSiteCode,TARUN À PLUMELIN,FRGR0102,euSurfaceWaterBodyCode,LE TARUN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'EVEL,riverWaterBody,P12-B,FRG,euRBDCode,F,47.8558,-2.91811,80.411
FR,FR04113200,eionetMonitoringSiteCode,FR04113200,eionetMonitoringSiteCode,NON DEFINI,FRGR0468,euSurfaceWaterBodyCode,L'ORTHE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA SARTHE,riverWaterBody,P12-B,FRG,euRBDCode,F,48.2195,-0.19943,80.325
FR,FRGR04079700,euMonitoringSiteCode,FRGR04079700,euMonitoringSiteCode,AURENCE À AIXE-SUR-VIENNE,FRGR0380,euSurfaceWaterBodyCode,L'AURENCE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA VIENNE,riverWaterBody,P21,FRG,euRBDCode,F,45.79865,1.15494,80.224
FR,FRGR04160400,euMonitoringSiteCode,FRGR04160400,euMonitoringSiteCode,SEVRE NIORTAISE À MARANS,FRGR0560,euSurfaceWaterBodyCode,LA SEVRE NIORTAISE DEPUIS LA CONFLUENCE DE LA VENDEE JUSQU'A L'ESTUAIRE,riverWaterBody,G9,FRG,euRBDCode,F,46.31842,-0.97199,8.889
FR,FRCR02030200,euMonitoringSiteCode,FRCR02030200,euMonitoringSiteCode,L'EHN À MEISTRATZHEIM,FRCR132,euSurfaceWaterBodyCode,EHN 2,riverWaterBody,P18/4,FRC,euRBDCode,F,48.45725,7.55284,8.859
FR,FRDR06048540,euMonitoringSiteCode,FRDR06048540,euMonitoringSiteCode,IRANCE A MEZERIAT,FRDR584D,euSurfaceWaterBodyCode,L IRANCE A L AVAL DE LA CONFLUENCE AVEC LE VIEUX JONC,riverWaterBody,TP15,FRD,euRBDCode,F,46.22965,5.07138,8.739
FR,FRHR03269438,euMonitoringSiteCode,FRHR03269438,euMonitoringSiteCode,LA SEE ROUSSE A SOURDEVAL 2,FRHR344-I8004000,euSurfaceWaterBodyCode,LA SEE ROUSSE,riverWaterBody,TP12-B,FRH,euRBDCode,F,48.70104,-0.90164,8.699
FR,FRFR05197200,euMonitoringSiteCode,FRFR05197200,euMonitoringSiteCode,AZUR,FRFR279,euSurfaceWaterBodyCode,LE RUISSEAU DE MAGESCQ DU CONFLUENT DU SAUNUS A L'ETANG DE SOUSTONS,riverWaterBody,P13,FRF,euRBDCode,F,43.77542,-1.27417,8.626
FR,FRFR05122720,euMonitoringSiteCode,FRFR05122720,euMonitoringSiteCode,LA COSTE,FRFRR361A_5,euSurfaceWaterBodyCode,LA ZERE,riverWaterBody,TP14,FRF,euRBDCode,F,44.04687,2.08088,8.551
FR,FRGR04210020,euMonitoringSiteCode,FRGR04210020,euMonitoringSiteCode,SEICHE À VISSEICHE,FRGR0603,euSurfaceWaterBodyCode,LA SEICHE DEPUIS L'ETANG DE CARCRAON JUSQU'A L'ETANG DE MARCILLE,riverWaterBody,P12-A,FRG,euRBDCode,F,47.95082,-1.30497,8.548
FR,FRDR06084360,euMonitoringSiteCode,FRDR06084360,euMonitoringSiteCode,AIN A MESNOIS,FRDR501,euSurfaceWaterBodyCode,L AIN DE LA RETENUE DE BLYE JUSQU A L AMONT DE VOUGLANS,riverWaterBody,M5,FRD,euRBDCode,F,46.59775,5.69935,8.538
FR,FRFR05014100,euMonitoringSiteCode,FRFR05014100,euMonitoringSiteCode,BADORIT,FRFRR332_4,euSurfaceWaterBodyCode,LE CLAIX,riverWaterBody,TP9,FRF,euRBDCode,F,45.59402,0.04508,8.524
FR,FRDR06082500,euMonitoringSiteCode,FRDR06082500,euMonitoringSiteCode,BOURBRE A TIGNEU JAMEYZIEUX,FRDR506B,euSurfaceWaterBodyCode,LA BOURBRE DU CANAL DE CATELAN AU SEUIL GOY (FIN DES MARAIS DE BOURGOIN),riverWaterBody,M5,FRD,euRBDCode,F,45.71524,5.15915,8.456
FR,FRER06222410,euMonitoringSiteCode,FRER06222410,euMonitoringSiteCode,REGINO A OCCHIATANA,FRER53,euSurfaceWaterBodyCode,REGINU AVAL,riverWaterBody,M16-A,FRE,euRBDCode,F,42.61997,8.99273,8.448
FR,FRGR04153800,euMonitoringSiteCode,FRGR04153800,euMonitoringSiteCode,MOZEE À CHANTONNAY,FRGR1950,euSurfaceWaterBodyCode,LA MOZEE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE GRAND LAY,riverWaterBody,TP12-A,FRG,euRBDCode,F,46.67495,-1.04544,8.368
FR,FRDR06150800,euMonitoringSiteCode,FRDR06150800,euMonitoringSiteCode,GUIL A MONT DAUPHIN,FRDR305B,euSurfaceWaterBodyCode,LE GUIL DE LA CONFLUENCE AVEC LE CRISTILLAN A LA CONFLUENCE AVEC LA DURANCE,riverWaterBody,G2,FRD,euRBDCode,F,44.66647,6.61699,8.257
FR,FRDR06123500,euMonitoringSiteCode,FRDR06123500,euMonitoringSiteCode,OUVEZE A SORGUES,FRDR383,euSurfaceWaterBodyCode,L OUVEZE DE LA SORGUE DE VELLERON A LA CONFLUENCE AVEC LE RHONE,riverWaterBody,GM6/2-7,FRD,euRBDCode,F,44.01334,4.8714,8.184
FR,FRDR06017200,euMonitoringSiteCode,FRDR06017200,euMonitoringSiteCode,DOUBS A LABERGEMENT SAINTE MARIE,FRDR643,euSurfaceWaterBodyCode,LE DOUBS DU BIEF ROUGE A L ENTREE DU LAC DE ST POINT,riverWaterBody,M5,FRD,euRBDCode,F,46.77258,6.27995,8.172
FR,FRGR04052750,euMonitoringSiteCode,FRGR04052750,euMonitoringSiteCode,COSSON À LA FERTE-SAINT-CYR,FRGR0309A,euSurfaceWaterBodyCode,LE COSSON DEPUIS LA CONFLUENCE DE LA CANNE JUSQU'A VINEUIL,riverWaterBody,GM20,FRG,euRBDCode,F,47.65748,1.66882,79.026
FR,FR04190750,eionetMonitoringSiteCode,FR04190750,eionetMonitoringSiteCode,NON DEFINI TRAOU BLAVET,FRGR0092C,euSurfaceWaterBodyCode,LE BLAVET ET SES AFFLUENTS DEPUIS LA RETENUE DE KERNE UHEL JUSQU'AU CANAL DE NANTES A BREST,riverWaterBody,P12-B,FRG,euRBDCode,F,48.2459,-3.186,78.794
FR,FRHR03006000,euMonitoringSiteCode,FRHR03006000,euMonitoringSiteCode,LA SEINE A MERY-SUR-SEINE 1,FRHR13A,euSurfaceWaterBodyCode,LA SEINE DU CONFLUENT DU CANAL DES TREVOIS  VIENNE   EXCLU  AU CONFLUENT DE L AUBE (EXCLU),riverWaterBody,G9/10,FRH,euRBDCode,F,48.50739,3.88981,78.483
FR,FRFR05126100,euMonitoringSiteCode,FRFR05126100,euMonitoringSiteCode,LA VALETTE,FRFR201,euSurfaceWaterBodyCode,L'AVEYRON DU CONFLUENT DE LA BRIANE AU CONFLUENT DE L'ALZOU,riverWaterBody,M3/19,FRF,euRBDCode,F,44.37169,2.27496,78.38
FR,FR05127400,eionetMonitoringSiteCode,FR05127400,eionetMonitoringSiteCode,LA GASCARIE,FRFR201,euSurfaceWaterBodyCode,L'AVEYRON DU CONFLUENT DE LA BRIANE AU CONFLUENT DE L'ALZOU,riverWaterBody,M3/19,FRF,euRBDCode,F,44.3554,2.54272,78.38
FR,FRFR05127000,euMonitoringSiteCode,FRFR05127000,euMonitoringSiteCode,AMPIAC,FRFR201,euSurfaceWaterBodyCode,L'AVEYRON DU CONFLUENT DE LA BRIANE AU CONFLUENT DE L'ALZOU,riverWaterBody,M3/19,FRF,euRBDCode,F,44.33794,2.49326,78.38
FR,FRGR04075500,euMonitoringSiteCode,FRGR04075500,euMonitoringSiteCode,LOIRE À CHOUZE-SUR-LOIRE,FRGR0007D,euSurfaceWaterBodyCode,LA LOIRE DEPUIS LA CONFLUENCE DU CHER JUSQU'A LA CONFLUENCE AVEC LA VIENNE,riverWaterBody,TTGL,FRG,euRBDCode,F,47.23758,0.16095,78.365
FR,FRAR01129000,euMonitoringSiteCode,FRAR01129000,euMonitoringSiteCode,LA SOMME CANALISÉE À EPAGNE (80),FRAR55,euSurfaceWaterBodyCode,SOMME CANALISEE DE L'ECLUSE N 13 SAILLY AVAL A ABBEVILLE,riverWaterBody,M9-A,FRA,euRBDCode,F,50.06841,1.87222,78.048
FR,FRDR06121020,euMonitoringSiteCode,FRDR06121020,euMonitoringSiteCode,TAVE A LAUDUN,FRDR11954,euSurfaceWaterBodyCode,RIVIERE LA TAVE,riverWaterBody,TP6,FRD,euRBDCode,F,44.1142,4.69039,77.978
FR,FRGR04082375,euMonitoringSiteCode,FRGR04082375,euMonitoringSiteCode,PETITE BLOURDE À PERSAC,FRGR0390,euSurfaceWaterBodyCode,LA PETITE BLOURDE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA VIENNE,riverWaterBody,P21,FRG,euRBDCode,F,46.34606,0.71915,77.252
FR,FR04049200,eionetMonitoringSiteCode,FR04049200,eionetMonitoringSiteCode,NON DEFINI LD LARQUIN,FRGR0297,euSurfaceWaterBodyCode,LA QUIAULNE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,P20,FRG,euRBDCode,F,47.6302,2.49592,76.879
FR,FRFR05220000,euMonitoringSiteCode,FRFR05220000,euMonitoringSiteCode,AMOU-BEARN,FRFR242,euSurfaceWaterBodyCode,LE LUY DE BEARN,riverWaterBody,P14,FRF,euRBDCode,F,43.59113,-0.74757,76.692
FR,FRGR04029700,euMonitoringSiteCode,FRGR04029700,euMonitoringSiteCode,COUZE PAVIN À SAINT-DIERY,FRGR0256,euSurfaceWaterBodyCode,LA COUZE PAVIN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA COUZE DE VALBELEIX,riverWaterBody,P3,FRG,euRBDCode,F,45.53261,3.01076,76.558
FR,FRGR04014500,euMonitoringSiteCode,FRGR04014500,euMonitoringSiteCode,TEYSSONNE À SAINT-FORGEUX-LESPINASSE,FRGR1507,euSurfaceWaterBodyCode,LA TEYSSONNE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A NOAILLY,riverWaterBody,TP17,FRG,euRBDCode,F,46.12634,3.94493,76.48
FR,FRHR03052245,euMonitoringSiteCode,FRHR03052245,euMonitoringSiteCode,LE LOING A CONFLANS-SUR-LOING 1,FRHR74A,euSurfaceWaterBodyCode,LE LOING DE SA SOURCE AU CONFLUENT DE L OUANNE  EXCLU,riverWaterBody,P9,FRH,euRBDCode,F,47.94768,2.78614,75.728
FR,FRGR04170500,euMonitoringSiteCode,FRGR04170500,euMonitoringSiteCode,GOUET À SAINT-JULIEN,FRGR0041A,euSurfaceWaterBodyCode,LE GOUET ET SES AFFLUENTS DEPUIS SAINT-BIHY JUSQU'A LA RETENUE DU GOUET,riverWaterBody,P12-B,FRG,euRBDCode,F,48.44593,-2.83427,75.687
FR,FRDR06106920,euMonitoringSiteCode,FRDR06106920,euMonitoringSiteCode,EYRIEUX AU CHEYLARD,FRDR446,euSurfaceWaterBodyCode,"L EYSSE, LA DORNE, ET L EYRIEUX DE SA SOURCE AU RANC DE COURBIER",riverWaterBody,PTP8,FRD,euRBDCode,F,44.9166,4.41918,75.67
FR,FRGR04040355,euMonitoringSiteCode,FRGR04040355,euMonitoringSiteCode,JOLAN À CUSSET,FRGR1731,euSurfaceWaterBodyCode,LE JOLAN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE SICHON,riverWaterBody,TP21,FRG,euRBDCode,F,46.13136,3.49237,75.657
FR,FRDR06109050,euMonitoringSiteCode,FRDR06109050,euMonitoringSiteCode,DROME A CHARENS,FRDR442,euSurfaceWaterBodyCode,"LA DROME DE L AMONT DE DIE, BES ET GOURZINE INCLUS",riverWaterBody,GMP7,FRD,euRBDCode,F,44.56688,5.50519,74.948
FR,FRGR04052220,euMonitoringSiteCode,FRGR04052220,euMonitoringSiteCode,BEUVRON À CHAUMONT-SUR-THARONNE,FRGR0287B,euSurfaceWaterBodyCode,LE BEUVRON ET SES AFFLUENTS DEPUIS LAMOTTE-BEUVRON JUSQU'A NEUNG-SUR-BEUVRON,riverWaterBody,P20,FRG,euRBDCode,F,47.57555,1.91918,74.921
FR,FRFR05086000,euMonitoringSiteCode,FRFR05086000,euMonitoringSiteCode,CASSENEUIL,FRFR225,euSurfaceWaterBodyCode,LE LOT DU CONFLUENT DE LA LEMANCE AU CONFLUENT DE LA GARONNE,riverWaterBody,TG14/3-11,FRF,euRBDCode,F,44.44124,0.61975,74.829
FR,FRFR05084000,euMonitoringSiteCode,FRFR05084000,euMonitoringSiteCode,CLAIRAC,FRFR225,euSurfaceWaterBodyCode,LE LOT DU CONFLUENT DE LA LEMANCE AU CONFLUENT DE LA GARONNE,riverWaterBody,TG14/3-11,FRF,euRBDCode,F,44.35811,0.38149,74.829
FR,FRGR04046850,euMonitoringSiteCode,FRGR04046850,euMonitoringSiteCode,CANAL LATERAL A LA LOIRE À BANNAY,FRGR0956C,euSurfaceWaterBodyCode,CANAL LATERAL A LA LOIRE DE JOUET-SUR-L'AUBOIS A BRIARE,riverWaterBody,C,FRG,euRBDCode,F,47.37949,2.88174,74.607
FR,FRFR05161950,euMonitoringSiteCode,FRFR05161950,euMonitoringSiteCode,ST-MICHEL DU TOUCH,FRFR155,euSurfaceWaterBodyCode,LE TOUCH,riverWaterBody,P14,FRF,euRBDCode,F,43.6208,1.39563,74.364
FR,FRGR04209990,euMonitoringSiteCode,FRGR04209990,euMonitoringSiteCode,VILAINE À GUICHEN,FRGR0010,euSurfaceWaterBodyCode,LA VILAINE DEPUIS LA CONFLUENCE DE L'ILLE JUSQU'A BESLE,riverWaterBody,G12,FRG,euRBDCode,F,48.00267,-1.77398,74.171
FR,FRGR04197818,euMonitoringSiteCode,FRGR04197818,euMonitoringSiteCode,SEDON À GUEGON,FRGR1218,euSurfaceWaterBodyCode,LE SEDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,riverWaterBody,TP12-A,FRG,euRBDCode,F,47.91905,-2.54876,73.631
FR,FRGR04132800,euMonitoringSiteCode,FRGR04132800,euMonitoringSiteCode,RAU DU BRIONNEAU À AVRILLE,FRGR1026,euSurfaceWaterBodyCode,LE BRIONNEAU ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA MAINE,riverWaterBody,TP12-A,FRG,euRBDCode,F,47.49702,-0.61114,73.608
FR,FRGR04114100,euMonitoringSiteCode,FRGR04114100,euMonitoringSiteCode,DIVE À MONCE-EN-SAOSNOIS,FRGR0472,euSurfaceWaterBodyCode,LA DIVE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ORNE SAOSNOISE,riverWaterBody,P9,FRG,euRBDCode,F,48.2723,0.38753,73.134
FR,FRHR03187000,euMonitoringSiteCode,FRHR03187000,euMonitoringSiteCode,L'EURE A SAINT-LUPERCE 1,FRHR242,euSurfaceWaterBodyCode,L EURE DE SA SOURCE AU CONFLUENT DU RUISSEAU D HOUDOUENNE  INCLUS,riverWaterBody,P9,FRH,euRBDCode,F,48.44865,1.29123,73.115
FR,FRFR05024000,euMonitoringSiteCode,FRFR05024000,euMonitoringSiteCode,ST-SAVIOL,FRFR21,euSurfaceWaterBodyCode,LA CHARENTE DU CONFLUENT DU MERDANEON AU CONFLUENT DE LA TARDOIRE,riverWaterBody,M9,FRF,euRBDCode,F,46.13608,0.24173,73.025
FR,FRDR06212600,euMonitoringSiteCode,FRDR06212600,euMonitoringSiteCode,ESTERON A GILETTE,FRDR79,euSurfaceWaterBodyCode,L ESTERON,riverWaterBody,TP7,FRD,euRBDCode,F,43.84685,7.1465,72.798
FR,FRDR06138150,euMonitoringSiteCode,FRDR06138150,euMonitoringSiteCode,ARC A FRENEY,FRDR361B,euSurfaceWaterBodyCode,"L ARC DU RUISSEAU D AMBIN A L ARVAN, LA VALLOIRETTE ET LE RAVIN DE SAINT JULIEN",riverWaterBody,MP2,FRD,euRBDCode,F,45.19577,6.6295,72.508
FR,FRGR04178486,euMonitoringSiteCode,FRGR04178486,euMonitoringSiteCode,ELLEZ À BRENNILIS,FRGR0069B,euSurfaceWaterBodyCode,L'ELLEZ ET SES AFFLUENTS DEPUIS LA RETENUE DE SAINT-MICHEL JUSQU'A LA CONFLUENCE AVEC L'AULNE,riverWaterBody,P12-B,FRG,euRBDCode,F,48.35418,-3.87226,72.444
FR,FRGR04015600,euMonitoringSiteCode,FRGR04015600,euMonitoringSiteCode,LOIRE À LUNEAU,FRGR0004C,euSurfaceWaterBodyCode,LA LOIRE DEPUIS LA CONFLUENCE DU TRAMBOUZAN JUSQU'A DIGOIN,riverWaterBody,G17/3-21,FRG,euRBDCode,F,46.35904,3.98749,71.972
FR,FRGR04015000,euMonitoringSiteCode,FRGR04015000,euMonitoringSiteCode,LOIRE À BRIENNON,FRGR0004C,euSurfaceWaterBodyCode,LA LOIRE DEPUIS LA CONFLUENCE DU TRAMBOUZAN JUSQU'A DIGOIN,riverWaterBody,G17/3-21,FRG,euRBDCode,F,46.14667,4.09744,71.972
FR,FRGR04211550,euMonitoringSiteCode,FRGR04211550,euMonitoringSiteCode,CANUT (NORD) À LASSY,FRGR0119B,euSurfaceWaterBodyCode,LE CANUT ET SES AFFLUENTS DEPUIS L' ETANG DE LA MUSSE JUSQU'A LA CONFLUENCE AVEC LA VILAINE,riverWaterBody,P12-A,FRG,euRBDCode,F,47.95788,-1.87848,71.855
FR,FRGR04025100,euMonitoringSiteCode,FRGR04025100,euMonitoringSiteCode,NIEVRE À COULANGES-LES-NEVERS,FRGR0224,euSurfaceWaterBodyCode,LA NIEVRE ET SES AFFLUENTS DEPUIS GUERIGNY JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,P10,FRG,euRBDCode,F,47.02169,3.21045,71.682
